lat,lon,prob201010,prob201011,prob201012,prob201101,prob201102,prob201103,prob201104,prob201105,prob201106,prob201107,prob201108
.4708333,100.5742,0,0,0,0,0,0,0,0,0,0,0
.4625,100.5741,0,0,0,0,0,0,0,0,0,0,0
.4541667,100.574,0,0,0,0,0,0,0,0,0,0,0
.4458333,100.5739,0,0,0,0,0,0,0,0,0,0,0
.4375,100.5738,0,0,0,0,0,0,0,0,0,0,0
.4291667,100.5737,0,0,0,0,0,0,0,0,0,0,0
.4208333,100.5735,0,0,0,0,0,0,0,0,0,0,0
.4041667,100.5733,0,0,0,0,0,0,0,0,0,0,0
.3958333,100.5732,0,0,0,0,0,0,0,0,0,0,0
.3875,100.5731,0,0,0,0,0,0,0,0,0,0,0
.3708333,100.5729,0,0,0,0,0,0,0,0,0,0,0
.3625,100.5728,0,0,0,0,0,0,0,0,0,0,0
.3541667,100.5728,0,0,0,0,0,0,0,0,0,0,0
.3458333,100.5727,0,0,0,0,0,0,0,0,0,0,0
.3375,100.5726,0,0,0,0,0,0,0,0,0,0,0
.3041667,100.5723,0,0,0,0,0,0,0,0,0,0,0
.2958333,100.5722,0,0,0,0,0,0,0,0,0,0,0
.2875,100.5721,0,0,0,0,0,0,0,0,0,0,0
.2791667,100.572,0,0,0,0,0,0,0,0,0,0,0
.2708333,100.572,0,0,0,0,0,0,0,0,0,0,0
.1458333,100.5712,0,0,0,0,0,0,0,0,0,0,0
.1375,100.5711,0,0,0,0,0,0,0,0,0,0,0
.1291667,100.5711,0,0,0,0,0,0,0,0,0,0,0
.1208333,100.5711,0,0,0,0,0,0,0,0,0,0,0
.1125,100.571,0,0,0,0,0,0,0,0,0,0,0
.1041667,100.571,0,0,0,0,0,0,0,0,0,0,0
.0958333,100.571,0,0,0,0,0,0,0,0,0,0,0
.0875,100.571,0,0,0,0,0,0,0,0,0,0,0
.0791667,100.5709,0,0,0,0,0,0,0,0,0,0,0
.0708333,100.5709,0,0,0,0,0,0,0,0,0,0,0
.0625,100.5709,0,0,0,0,0,0,0,0,0,0,0
.0541667,100.5709,0,0,0,0,0,0,0,0,0,0,0
.0458333,100.5709,0,0,0,0,0,0,0,0,0,0,0
.0375,100.5709,0,0,0,0,0,0,0,0,0,0,0
.0291667,100.5708,0,0,0,0,0,0,0,0,0,0,0
.0208333,100.5708,0,0,0,0,0,0,0,0,0,0,0
.0125,100.5708,0,0,0,0,0,0,0,0,0,0,0
.0041667,100.5708,0,0,0,0,0,0,0,0,0,0,0
1.679167,100.6224,0,0,0,0,0,0,0,0,0,0,0
1.670833,100.6219,0,0,0,0,0,0,0,0,0,0,0
1.6625,100.6215,0,0,0,0,0,0,0,0,0,0,0
1.654167,100.6211,0,0,0,0,0,0,0,0,0,0,0
1.645833,100.6207,0,0,0,0,0,0,0,0,0,0,0
1.6375,100.6203,0,0,0,0,0,0,0,0,0,0,0
1.629167,100.6198,0,0,0,0,0,0,0,0,0,0,0
1.545833,100.6158,0,0,0,0,0,0,0,0,0,0,0
1.5375,100.6154,0,0,0,0,0,0,0,0,0,0,0
1.529167,100.615,0,0,0,0,0,0,0,0,0,0,0
1.504167,100.6138,0,0,0,0,0,0,0,0,0,0,0
1.420833,100.6101,0,0,0,0,0,0,0,0,0,0,0
1.4125,100.6097,0,0,0,0,0,0,0,0,0,0,0
1.404167,100.6094,0,0,0,0,0,0,0,0,0,0,0
1.395833,100.609,0,0,0,0,0,0,0,0,0,0,0
1.3875,100.6087,0,0,0,0,0,1,0,0,0,0,0
1.379167,100.6083,0,0,0,0,0,0,0,0,0,0,0
1.370833,100.608,0,0,0,0,0,0,0,0,0,0,0
1.3625,100.6076,0,0,0,0,0,0,0,0,0,0,0
1.354167,100.6073,0,0,0,0,0,0,0,0,0,0,0
1.345833,100.6069,0,0,0,0,0,0,0,0,0,0,0
1.3375,100.6066,0,0,0,0,0,0,0,0,0,0,0
1.329167,100.6062,0,0,0,0,0,0,0,0,0,0,0
1.320833,100.6059,0,0,0,0,0,0,0,0,0,0,0
1.3125,100.6056,0,0,0,0,0,0,0,0,0,0,0
1.295833,100.6049,0,0,0,0,0,0,0,0,0,0,0
1.2875,100.6046,0,0,0,0,0,0,0,0,0,0,0
1.279167,100.6042,0,0,0,0,0,0,0,0,0,0,0
1.270833,100.6039,0,0,0,0,0,0,0,0,0,0,0
1.2625,100.6036,0,0,0,0,0,0,0,0,0,0,0
1.254167,100.6033,0,0,0,0,0,0,0,0,0,0,0
1.245833,100.603,0,0,0,0,0,0,0,0,0,0,0
1.120833,100.5984,0,0,0,0,0,0,0,0,0,0,0
1.054167,100.5962,0,0,0,0,0,0,0,0,0,0,0
1.029167,100.5954,0,0,0,0,0,0,0,0,0,0,0
1.020833,100.5951,0,0,0,0,0,0,0,0,0,0,0
1.0125,100.5949,0,0,0,0,0,0,0,0,0,0,0
1.004167,100.5946,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.5917,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.5915,0,0,0,0,0,0,0,0,0,0,0
.8875,100.5912,0,0,0,0,0,0,0,0,0,0,0
.8791667,100.591,0,0,0,0,0,0,0,0,0,0,0
.8708333,100.5908,0,0,0,0,0,0,0,0,0,0,0
.8625,100.5906,0,0,0,0,1,0,0,0,0,0,0
.8125,100.5893,0,0,0,0,0,0,0,0,0,0,0
.7708333,100.5883,0,0,0,0,0,0,0,0,0,0,0
.7625,100.5881,0,0,0,0,0,0,0,0,0,0,0
.7541667,100.5879,0,0,0,0,0,0,0,0,0,0,0
.7458333,100.5877,0,0,0,0,0,0,0,0,0,0,0
.7291667,100.5873,0,0,0,0,0,0,0,0,0,0,0
.7208334,100.5871,0,0,0,0,0,0,0,0,0,0,0
.7125,100.5869,0,0,0,0,0,0,0,0,0,0,0
.7041667,100.5868,0,0,0,0,0,0,0,0,0,0,0
.6958333,100.5866,0,0,0,0,0,0,0,0,0,0,0
.6875,100.5864,0,0,0,0,0,0,0,0,0,0,0
.6791667,100.5862,0,0,0,0,0,0,0,0,0,0,0
.5958334,100.5846,0,0,0,0,0,0,0,0,0,1,0
.5875,100.5845,0,0,0,0,0,0,0,0,0,0,0
.5458333,100.5837,0,0,0,0,0,0,0,0,0,0,0
.5375,100.5836,0,0,0,0,0,0,0,0,0,0,0
.5291666,100.5835,0,0,0,0,0,0,0,0,0,0,0
.5208333,100.5833,0,0,0,0,0,0,0,0,0,0,0
.5125,100.5832,0,0,0,0,0,0,0,0,0,0,0
.5041667,100.5831,0,0,0,0,0,0,0,0,0,0,0
.4958333,100.5829,0,0,0,0,0,0,0,0,0,0,0
.4875,100.5828,0,0,0,0,0,0,0,0,0,0,0
.4791667,100.5827,0,0,0,0,0,0,0,0,0,0,0
.4708333,100.5826,0,0,0,0,0,0,0,0,0,0,0
.4625,100.5824,0,0,0,0,0,0,0,0,0,0,0
.4541667,100.5823,0,0,0,0,0,0,0,0,0,0,0
.4375,100.5821,0,0,0,0,0,0,0,0,0,0,0
.4291667,100.582,0,0,0,0,0,0,0,0,0,0,0
.4208333,100.5819,0,0,0,0,0,0,0,0,0,0,0
.4125,100.5818,0,0,0,0,0,0,0,0,0,0,0
.4041667,100.5817,0,0,0,0,0,0,0,0,0,0,0
.3958333,100.5816,0,0,0,0,0,0,0,0,0,0,0
.3875,100.5815,0,0,0,0,0,0,0,0,0,0,0
.3791667,100.5814,0,0,0,0,0,0,0,0,0,0,0
.3708333,100.5813,0,0,0,0,0,0,0,0,0,0,0
.3625,100.5812,0,0,0,0,0,0,0,0,0,0,0
.3541667,100.5811,0,0,0,0,0,0,0,0,0,0,0
.3458333,100.581,0,0,0,0,0,0,0,0,0,0,0
.3375,100.5809,0,0,0,0,0,0,0,0,0,0,0
.3291667,100.5808,0,0,0,0,0,0,0,0,0,0,0
.2958333,100.5805,0,0,0,0,0,0,0,0,0,0,0
.2791667,100.5804,0,0,0,0,0,0,0,0,0,0,0
.2708333,100.5803,0,0,0,0,0,0,0,0,0,0,0
.2625,100.5802,0,0,0,0,0,0,0,0,0,0,0
.2458333,100.5801,0,0,0,0,0,0,0,0,0,0,0
.2291667,100.58,0,0,0,0,0,0,0,0,0,0,0
